day,slot,baseline_method,nodal_signed_linear_usd,nodal_exact_net_value_usd,polyhedral_bregman_gap_usd,subgradient_inequality_violation_usd
62,69,Trace-Anchored Reference,-2.05054260297945,-2.050542602984933,5.483169474018723e-12,0.0
62,70,High-5-of-10,1638.569478872344,710.1474445645581,928.4220343077859,0.0
62,70,Ridge,-73.16371035134803,-73.1637103513458,-2.2311041902867146e-12,2.2311041902867146e-12
62,70,Gradient Boosting,174.44091380499617,174.44091380499594,2.2737367544323206e-13,0.0
62,70,Extra Trees,236.40833535215796,236.40833535215643,1.5347723092418164e-12,0.0
62,70,Metadata Gradient Boosting,329.29183251233906,329.29183251233553,3.524291969370097e-12,0.0
62,70,Ex-post Metadata Gradient Boosting,276.1361826388874,276.136182638882,5.4001247917767614e-12,0.0
62,70,Ex-post Quantile Gradient Boosting,-135.6708146653899,-135.6708146653982,8.29913915367797e-12,0.0
62,70,Synthetic Control,99.3424903765434,99.34249037654081,2.5863755581667647e-12,0.0
62,70,Feasible Quantile Projection,-1.6466155292563656,-1.6466155292582698,1.9042545318370685e-12,0.0
62,70,Tail-Risk Feasible Counterfactual,-1.5188866864653452,-1.5188866864627926,-2.55262477821816e-12,2.55262477821816e-12
62,70,Single Feasible Projection,-1.4691066200012415,-1.4691066200030036,1.7621459846850485e-12,0.0
62,70,Risk-Constrained Convex Verifier,-1.469106625547559,-1.4691066255509213,3.362199407774824e-12,0.0
62,70,Trace-Anchored Reference,-1.4691066200013339,-1.4691066200030036,1.6697754290362354e-12,0.0
62,71,High-5-of-10,696.5719948459298,496.22856867470546,200.34342617122434,0.0
62,71,Ridge,74.04072152779338,74.04072152779554,-2.1600499167107046e-12,2.1600499167107046e-12
62,71,Gradient Boosting,68.00708859465725,68.00708859465522,2.0321522242738865e-12,0.0
62,71,Extra Trees,297.1768954906233,297.176895490622,1.3073986337985843e-12,0.0
62,71,Metadata Gradient Boosting,200.22118636164626,200.22118636164305,3.211653165635653e-12,0.0
62,71,Ex-post Metadata Gradient Boosting,207.78891277722795,207.7889127772287,-7.389644451905042e-13,7.389644451905042e-13
62,71,Ex-post Quantile Gradient Boosting,-75.15515413325346,-75.1551541332592,5.7411853049416095e-12,0.0
62,71,Synthetic Control,138.22235783001997,138.22235783001815,1.8189894035458565e-12,0.0
62,71,Feasible Quantile Projection,-1.3555275885262432,-1.3555275885228184,-3.424815986363683e-12,3.424815986363683e-12
62,71,Tail-Risk Feasible Counterfactual,-1.216268972353776,-1.216268972355465,1.6888712650597881e-12,0.0
62,71,Single Feasible Projection,-1.161994240333378,-1.1619942403303867,-2.9913849175500218e-12,2.9913849175500218e-12
62,71,Risk-Constrained Convex Verifier,-1.161994240333378,-1.1619942403303867,-2.9913849175500218e-12,2.9913849175500218e-12
62,71,Trace-Anchored Reference,-1.1619942403331232,-1.1619942403303867,-2.736477711096086e-12,2.736477711096086e-12
63,64,High-5-of-10,1008.9775077856827,82.75430849630357,926.2231992893792,0.0
63,64,Ridge,87.36741668518351,49.990651650859945,37.37676503432357,0.0
63,64,Gradient Boosting,-80.09536137379479,-80.09536137379473,-5.684341886080802e-14,5.684341886080802e-14
63,64,Extra Trees,1313.542583838737,387.3193845493588,926.2231992893783,0.0
63,64,Metadata Gradient Boosting,-294.55910573798553,-303.88151656831906,9.322410830333524,0.0
63,64,Ex-post Metadata Gradient Boosting,-223.8888800360919,-229.95250281802873,6.063622781936829,0.0
63,64,Ex-post Quantile Gradient Boosting,-487.7358327833745,-497.05824361371924,9.322410830344722,0.0
63,64,Synthetic Control,1039.2848180222807,113.06161873289966,926.223199289381,0.0
63,64,Feasible Quantile Projection,-41.345527269418085,-41.34552726941547,-2.6147972675971687e-12,2.6147972675971687e-12
63,64,Tail-Risk Feasible Counterfactual,-14.215335776171674,-14.215335776163556,-8.117950756059145e-12,8.117950756059145e-12
63,64,Single Feasible Projection,-3.6412724415019397,-3.641272441498586,-3.353761712787673e-12,3.353761712787673e-12
63,64,Risk-Constrained Convex Verifier,-3.6412724415019397,-3.641272441498586,-3.353761712787673e-12,3.353761712787673e-12
63,64,Trace-Anchored Reference,-435.8915904287684,-445.2140012591044,9.322410830336025,0.0
63,65,High-5-of-10,1867.872408795892,813.4063500537995,1054.4660587420924,0.0
63,65,Ridge,609.3683862333696,559.824220782135,49.544165451234676,0.0
63,65,Gradient Boosting,412.87102498034756,401.8304377618588,11.040587218488781,0.0
63,65,Extra Trees,1852.161255986609,797.6951972445204,1054.4660587420885,0.0
63,65,Metadata Gradient Boosting,408.0943739851949,397.0537867667117,11.04058721848321,0.0
63,65,Ex-post Metadata Gradient Boosting,504.1775131146542,493.13692589617494,11.040587218479232,0.0
63,65,Ex-post Quantile Gradient Boosting,-1.3639528934224145,-1.3639528934181726,-4.241940132487798e-12,4.241940132487798e-12
63,65,Synthetic Control,440.6301048238651,429.58951760537457,11.040587218490543,0.0
63,65,Feasible Quantile Projection,26.896800704070614,26.89680070407485,-4.234834705130197e-12,4.234834705130197e-12
63,65,Tail-Risk Feasible Counterfactual,7.542254276292783,7.542254276297172,-4.388489571738319e-12,4.388489571738319e-12
63,65,Single Feasible Projection,-0.0013780199701116658,-0.0013780199624306988,-7.680966973566683e-12,7.680966973566683e-12
63,65,Risk-Constrained Convex Verifier,-0.0013780199701116658,-0.0013780199624306988,-7.680966973566683e-12,7.680966973566683e-12
63,65,Trace-Anchored Reference,191.09563121773834,191.09563121774409,-5.7411853049416095e-12,5.7411853049416095e-12
63,66,High-5-of-10,1904.020003307254,826.2541899250318,1077.7658133822222,0.0
63,66,Ridge,628.5366322333041,613.9698131041805,14.566819129123587,0.0
63,66,Gradient Boosting,499.6438496307554,485.077030501634,14.566819129121427,0.0
63,66,Extra Trees,1925.3870685003665,847.6212551181379,1077.7658133822285,0.0
63,66,Metadata Gradient Boosting,502.24122616468185,487.67440703555985,14.566819129121996,0.0
63,66,Ex-post Metadata Gradient Boosting,592.8759039674499,578.309084838329,14.566819129120859,0.0
63,66,Ex-post Quantile Gradient Boosting,88.28857703803195,88.28857703802714,4.803268893738277e-12,0.0
63,66,Synthetic Control,371.7704658810142,368.523786206144,3.2466796748702222,0.0
63,66,Feasible Quantile Projection,88.28857703803195,88.28857703802714,4.803268893738277e-12,0.0
63,66,Tail-Risk Feasible Counterfactual,24.760056720604187,24.760056720599096,5.091038701721118e-12,0.0
63,66,Single Feasible Projection,-0.0007628207181227253,-0.0007628207240486518,5.9259264162392356e-12,0.0
63,66,Risk-Constrained Convex Verifier,-0.0007628207181227253,-0.0007628207240486518,5.9259264162392356e-12,0.0
63,66,Trace-Anchored Reference,179.150320027149,179.15032002715088,-1.8758328224066645e-12,1.8758328224066645e-12
63,67,High-5-of-10,1607.3421724284271,550.8488352641689,1056.4933371642583,0.0
63,67,Ridge,613.4933039410688,563.6943934908559,49.79891045021293,0.0
63,67,Gradient Boosting,404.2820275667201,393.02369567645655,11.258331890263548,0.0
63,67,Extra Trees,1097.2629014500567,599.1699039562773,498.0929974937794,0.0
63,67,Metadata Gradient Boosting,400.23344794032664,388.97511605006366,11.25833189026298,0.0
63,67,Ex-post Metadata Gradient Boosting,497.6346761262037,486.3763442359523,11.25833189025144,0.0
63,67,Ex-post Quantile Gradient Boosting,-7.184622052632541,-7.184622052627674,-4.867217739956686e-12,4.867217739956686e-12
63,67,Synthetic Control,188.0138397629825,188.01383976298894,-6.423306331271306e-12,6.423306331271306e-12
63,67,Feasible Quantile Projection,-7.184622052632541,-7.184622052627674,-4.867217739956686e-12,4.867217739956686e-12
63,67,Tail-Risk Feasible Counterfactual,-2.015647845282313,-2.0156478452809097,-1.4033219031261979e-12,1.4033219031261979e-12
63,67,Single Feasible Projection,-0.00101087409095868,-0.0010108740898431279,-1.1155520951433573e-12,1.1155520951433573e-12
63,67,Risk-Constrained Convex Verifier,-0.00101087409095868,-0.0010108740898431279,-1.1155520951433573e-12,1.1155520951433573e-12
63,67,Trace-Anchored Reference,135.01221899769814,135.0122189977119,-1.375610736431554e-11,1.375610736431554e-11
63,68,High-5-of-10,2048.3560248992612,1099.2028605873456,949.1531643119156,0.0
63,68,Ridge,1588.3714570556285,639.218292743717,949.1531643119115,0.0
63,68,Gradient Boosting,387.8532241924352,387.85322419242584,9.379164112033322e-12,0.0
63,68,Extra Trees,1466.3415598293539,517.1883955174453,949.1531643119085,0.0
63,68,Metadata Gradient Boosting,374.91707409130896,374.9170740912996,9.379164112033322e-12,0.0
63,68,Ex-post Metadata Gradient Boosting,535.5713320225886,489.91604909914895,45.6552829234397,0.0
63,68,Ex-post Quantile Gradient Boosting,14.224981598739909,14.22498159873794,1.9682033780554775e-12,0.0
63,68,Synthetic Control,263.08087104676747,263.0808710467645,2.9558577807620168e-12,0.0
63,68,Feasible Quantile Projection,6.7413624227342375,6.7413624227265245,7.712941396675888e-12,0.0
63,68,Tail-Risk Feasible Counterfactual,1.2632527955980715,1.2632527955938713,4.200195746761892e-12,0.0
63,68,Single Feasible Projection,-0.8718944729792426,-0.8718944729844225,5.17985654369113e-12,0.0
63,68,Risk-Constrained Convex Verifier,-0.8718944729792426,-0.8718944729844225,5.17985654369113e-12,0.0
63,68,Trace-Anchored Reference,201.7161976079546,201.7161976079551,-5.115907697472721e-13,5.115907697472721e-13
63,69,High-5-of-10,1871.0669867716144,951.2908640318783,919.7761227397361,0.0
63,69,Ridge,434.0899607345242,402.8774976196837,31.21246311484049,0.0
63,69,Gradient Boosting,218.55375985358467,218.5537598535775,7.16227077646181e-12,0.0
63,69,Extra Trees,1632.2180782377748,712.4419554980304,919.7761227397443,0.0
63,69,Metadata Gradient Boosting,248.83637134332804,248.83637134332457,3.467448550509289e-12,0.0
63,69,Ex-post Metadata Gradient Boosting,387.02978330315045,355.8173201883146,31.212463114835828,0.0
63,69,Ex-post Quantile Gradient Boosting,-114.47343453954988,-114.47343453955182,1.9326762412674725e-12,0.0
63,69,Synthetic Control,27.601843906094693,27.6018439060972,-2.5082158572331537e-12,2.5082158572331537e-12
63,69,Feasible Quantile Projection,-2.3190641079141443,-2.319064107916347,2.2026824808563106e-12,0.0
63,69,Tail-Risk Feasible Counterfactual,-2.2502669589944584,-2.2502669589957804,1.3220535777236364e-12,0.0
63,69,Single Feasible Projection,-2.2234570076087437,-2.2234570076107047,1.9610979506978765e-12,0.0
63,69,Risk-Constrained Convex Verifier,-2.223456983941963,-2.2234569839420146,5.1514348342607263e-14,0.0
63,69,Trace-Anchored Reference,157.75267159181416,157.7526715918102,3.950617610826157e-12,0.0
63,70,High-5-of-10,1527.220853165789,617.0091204783166,910.2117326874725,0.0
63,70,Ridge,202.53677421387607,202.53677421386965,6.423306331271306e-12,0.0
63,70,Gradient Boosting,4.1161120688294375,4.116112068826624,2.8137492336099967e-12,0.0
63,70,Extra Trees,664.2401780891655,356.6378107766468,307.6023673125187,0.0
63,70,Metadata Gradient Boosting,29.970101879488624,29.97010187948763,9.947598300641403e-13,0.0
63,70,Ex-post Metadata Gradient Boosting,219.92978819831745,219.92978819831478,2.6716406864579767e-12,0.0
63,70,Ex-post Quantile Gradient Boosting,-206.97927684080327,-206.97927684080787,4.604316927725449e-12,0.0
63,70,Synthetic Control,-99.6786307922995,-99.67863079229937,-1.2789769243681803e-13,1.2789769243681803e-13
63,70,Feasible Quantile Projection,-1.8946432673496076,-1.8946432673510571,1.4495071809506044e-12,0.0
63,70,Tail-Risk Feasible Counterfactual,-1.8946413047485346,-1.8946413047451642,-3.3704150581570502e-12,3.3704150581570502e-12
63,70,Single Feasible Projection,-1.8946432673496076,-1.8946432673510571,1.4495071809506044e-12,0.0
63,70,Risk-Constrained Convex Verifier,-1.8946432673496076,-1.8946432673510571,1.4495071809506044e-12,0.0
63,70,Trace-Anchored Reference,195.54263494575218,195.5426349457557,-3.524291969370097e-12,3.524291969370097e-12
63,71,High-5-of-10,450.5252200038859,285.6764754957403,164.84874450814561,0.0
63,71,Ridge,-76.79001839110467,-76.79001839110788,3.211653165635653e-12,0.0
63,71,Gradient Boosting,-127.8847492377539,-127.88474923774993,-3.964828465541359e-12,3.964828465541359e-12
63,71,Extra Trees,162.76756808784432,162.76756808784194,2.3874235921539366e-12,0.0
63,71,Metadata Gradient Boosting,108.81984222206515,108.81984222206665,-1.5063505998114124e-12,1.5063505998114124e-12
63,71,Ex-post Metadata Gradient Boosting,28.960329141378438,28.960329141384136,-5.6985527407960035e-12,5.6985527407960035e-12
63,71,Ex-post Quantile Gradient Boosting,-249.43856415738637,-249.43856415738992,3.552713678800501e-12,0.0
63,71,Synthetic Control,-203.28045590815373,-203.28045590814872,-5.002220859751105e-12,5.002220859751105e-12
63,71,Feasible Quantile Projection,-2.248236943110115,-2.2482369431127154,2.6005864128819667e-12,0.0
63,71,Tail-Risk Feasible Counterfactual,-2.2482366336873922,-2.248236633695342,7.949640945525971e-12,0.0
63,71,Single Feasible Projection,-2.248236943110115,-2.2482369431127154,2.6005864128819667e-12,0.0
63,71,Risk-Constrained Convex Verifier,-2.248236943110115,-2.2482369431127154,2.6005864128819667e-12,0.0
63,71,Trace-Anchored Reference,190.24411739199013,190.24411739199059,-4.547473508864641e-13,4.547473508864641e-13
64,64,High-5-of-10,681.2113279890928,197.9170776934734,483.29425029561935,0.0
64,64,Ridge,152.14622211131513,149.85933933514752,2.2868827761676016,0.0
64,64,Gradient Boosting,55.6601870224233,55.66018702241854,4.760636329592671e-12,0.0
64,64,Extra Trees,709.1212914852273,225.82704118960464,483.29425029562265,0.0
64,64,Metadata Gradient Boosting,94.23457761655514,94.234577616553,2.1458390619955026e-12,0.0
64,64,Ex-post Metadata Gradient Boosting,195.72182900868384,193.434946232519,2.2868827761648447,0.0
64,64,Ex-post Quantile Gradient Boosting,-294.4986857093205,-294.6324917404236,0.1338060311030631,0.0
64,64,Synthetic Control,1334.892460825527,339.475371597895,995.417089227632,0.0
64,64,Feasible Quantile Projection,-0.0030319086854859734,-0.13683793978270842,0.13380603109722244,0.0
64,64,Tail-Risk Feasible Counterfactual,-0.0030259099714027428,-0.13683194106488372,0.133806031093481,0.0
64,64,Single Feasible Projection,-0.0030319086854859734,-0.13683793978270842,0.13380603109722244,0.0
64,64,Risk-Constrained Convex Verifier,-0.0030319086854859734,-0.13683793978270842,0.13380603109722244,0.0
64,64,Trace-Anchored Reference,65.99774127526754,65.99774127525961,7.929656931082718e-12,0.0
64,65,High-5-of-10,1649.7078739570698,643.1575646796919,1006.5503092773779,0.0
64,65,Ridge,909.6151767601106,423.73590046672325,485.8792762933873,0.0
64,65,Gradient Boosting,204.52686030473635,200.68242089247724,3.8444394122591063,0.0
64,65,Extra Trees,333.1221039921123,291.1409459927345,41.981157999377785,0.0
64,65,Metadata Gradient Boosting,140.09860832413068,139.77182582816022,0.3267824959704626,0.0
64,65,Ex-post Metadata Gradient Boosting,240.48295062102204,236.63851120875916,3.8444394122628864,0.0
64,65,Ex-post Quantile Gradient Boosting,-250.36271555797168,-250.36271555798157,9.890754881780595e-12,0.0
64,65,Synthetic Control,1652.270380022401,645.7200707450211,1006.5503092773799,0.0
64,65,Feasible Quantile Projection,-0.0028374612947317246,-0.0028374612957122736,9.805489753489383e-13,0.0
64,65,Tail-Risk Feasible Counterfactual,-0.0028318387840113976,-0.0028318387812760193,-2.7353783300931855e-12,2.7353783300931855e-12
64,65,Single Feasible Projection,-0.0028374612947317246,-0.0028374612957122736,9.805489753489383e-13,0.0
64,65,Risk-Constrained Convex Verifier,-0.0028374612947317246,-0.0028374612957122736,9.805489753489383e-13,0.0
64,65,Trace-Anchored Reference,75.79258026847273,75.79258026846946,3.268496584496461e-12,0.0
64,66,High-5-of-10,1462.0361776250047,472.38288590812954,989.6532917168752,0.0
64,66,Ridge,783.4121306195581,301.1115346946681,482.30059592489,0.0
64,66,Gradient Boosting,11.597399189907136,11.59739918989726,9.876544027065393e-12,0.0
64,66,Extra Trees,84.55404052262676,82.99769273020866,1.5563477924181086,0.0
64,66,Metadata Gradient Boosting,145.76944697252344,144.21309918010593,1.5563477924175118,0.0
64,66,Ex-post Metadata Gradient Boosting,147.49844362524337,145.94209583282282,1.5563477924205529,0.0
64,66,Ex-post Quantile Gradient Boosting,-341.19383283086415,-341.6010245475809,0.4071917167167385,0.0
64,66,Synthetic Control,1509.3588809261437,519.7055892092721,989.6532917168715,0.0
64,66,Feasible Quantile Projection,-9.794456537150623,-10.20164825386746,0.40719171671683796,0.0
64,66,Tail-Risk Feasible Counterfactual,-2.7491113476494062,-3.1563030643665115,0.4071917167171053,0.0
64,66,Single Feasible Projection,-0.003130949305983677,-0.41032266601905576,0.4071917167130721,0.0
64,66,Risk-Constrained Convex Verifier,-0.003130949305983677,-0.41032266601905576,0.4071917167130721,0.0
64,66,Trace-Anchored Reference,-89.96776549753037,-90.37495721424784,0.40719171671747745,0.0
64,67,High-5-of-10,1594.4515538375076,543.2113658600065,1051.2401879775011,0.0
64,67,Ridge,1088.6617463990697,591.9465065692966,496.71523982977305,0.0
64,67,Gradient Boosting,266.5979590364459,264.45155608334244,2.146402953103461,0.0
64,67,Extra Trees,125.99214623596876,125.99214623597072,-1.9610979506978765e-12,1.9610979506978765e-12
64,67,Metadata Gradient Boosting,349.7090196362967,339.18261154963693,10.526408086659785,0.0
64,67,Ex-post Metadata Gradient Boosting,430.501391569843,419.9749834831746,10.526408086668425,0.0
64,67,Ex-post Quantile Gradient Boosting,-98.98259762816251,-98.98259762816451,2.0037305148434825e-12,0.0
64,67,Synthetic Control,1827.3384956520015,776.0983076744924,1051.240187977509,0.0
64,67,Feasible Quantile Projection,5.539692852371559,5.539692852373264,-1.7053025658242404e-12,1.7053025658242404e-12
64,67,Tail-Risk Feasible Counterfactual,1.5525810207662616,1.5525810207618633,4.39825953435502e-12,0.0
64,67,Single Feasible Projection,-0.0014448282960515257,-0.0014448283000092488,3.957723038183758e-12,0.0
64,67,Risk-Constrained Convex Verifier,-0.0014448282960515257,-0.0014448283000092488,3.957723038183758e-12,0.0
64,67,Trace-Anchored Reference,70.16461066444768,70.16461066445117,-3.495870259939693e-12,3.495870259939693e-12
64,68,High-5-of-10,1966.5088311033874,1036.3089337043966,930.1998973989907,0.0
64,68,Ridge,1543.1915868216417,612.9916894226444,930.1998973989973,0.0
64,68,Gradient Boosting,138.4927293365846,138.49272933658358,1.0231815394945443e-12,0.0
64,68,Extra Trees,51.860905944816345,51.86090594482084,-4.497735517361434e-12,4.497735517361434e-12
64,68,Metadata Gradient Boosting,248.80523458365494,248.8052345836586,-3.666400516522117e-12,3.666400516522117e-12
64,68,Ex-post Metadata Gradient Boosting,367.3785021054338,367.37850210543183,1.9895196601282805e-12,0.0
64,68,Ex-post Quantile Gradient Boosting,-145.06151758498703,-145.06151758498163,-5.4001247917767614e-12,5.4001247917767614e-12
64,68,Synthetic Control,416.81622890734457,380.72856006341317,36.0876688439314,0.0
64,68,Feasible Quantile Projection,2.9626608383739494,2.9626608383805433,-6.59383658785373e-12,6.59383658785373e-12
64,68,Tail-Risk Feasible Counterfactual,-0.20674249975227643,-0.20674249975127168,-1.0047518372857667e-12,1.0047518372857667e-12
64,68,Single Feasible Projection,-1.4420497735893463,-1.4420497735845856,-4.760636329592671e-12,4.760636329592671e-12
64,68,Risk-Constrained Convex Verifier,-1.442049784012028,-1.442049784011033,-9.952039192739903e-13,9.952039192739903e-13
64,68,Trace-Anchored Reference,68.54448065117724,68.54448065117685,3.836930773104541e-13,0.0
64,69,High-5-of-10,1946.455298013235,1009.4617544343528,936.9935435788823,0.0
64,69,Ridge,1584.8537197586593,647.860176179769,936.9935435788902,0.0
64,69,Gradient Boosting,97.5906492845271,97.5906492845279,-7.958078640513122e-13,7.958078640513122e-13
64,69,Extra Trees,182.75813704493314,182.75813704492975,3.382183422218077e-12,0.0
64,69,Metadata Gradient Boosting,224.85278216313907,224.85278216313964,-5.684341886080801e-13,5.684341886080801e-13
64,69,Ex-post Metadata Gradient Boosting,343.37696368342915,343.37696368342586,3.296918293926865e-12,0.0
64,69,Ex-post Quantile Gradient Boosting,-119.8319402095589,-119.83194020956216,3.268496584496461e-12,0.0
64,69,Synthetic Control,169.57267693460537,169.5726769346038,1.5631940186722204e-12,0.0
64,69,Feasible Quantile Projection,-1.4501499217604135,-1.450149921758566,-1.8474111129762605e-12,1.8474111129762605e-12
64,69,Tail-Risk Feasible Counterfactual,-1.3217121044277602,-1.3217121044290252,1.2649881142579034e-12,0.0
64,69,Single Feasible Projection,-1.2716565165665017,-1.2716565165646898,-1.8118839761882555e-12,1.8118839761882555e-12
64,69,Risk-Constrained Convex Verifier,-1.2716565165665017,-1.2716565165646898,-1.8118839761882555e-12,1.8118839761882555e-12
64,69,Trace-Anchored Reference,68.71487390820002,68.71487390820403,-4.007461029686965e-12,4.007461029686965e-12
64,70,High-5-of-10,1939.1386408165063,1015.6366709292815,923.5019698872247,0.0
64,70,Ridge,1557.1358706858268,633.6339007985953,923.5019698872316,0.0
64,70,Gradient Boosting,27.761672613706573,27.76167261370938,-2.8066438062523957e-12,2.8066438062523957e-12
64,70,Extra Trees,144.0864122794919,144.08641227949556,-3.666400516522117e-12,3.666400516522117e-12
64,70,Metadata Gradient Boosting,97.39952713651579,97.39952713652019,-4.405364961712621e-12,4.405364961712621e-12
64,70,Ex-post Metadata Gradient Boosting,226.5239876886375,226.5239876886444,-6.906475391588174e-12,6.906475391588174e-12
64,70,Ex-post Quantile Gradient Boosting,-173.41123044408,-173.41123044408232,2.3305801732931286e-12,0.0
64,70,Synthetic Control,67.45355102150123,67.45355102150279,-1.5631940186722204e-12,1.5631940186722204e-12
64,70,Feasible Quantile Projection,-1.6579215117558022,-1.6579215117490094,-6.792788553866558e-12,6.792788553866558e-12
64,70,Tail-Risk Feasible Counterfactual,-1.5873893590398793,-1.587389359036024,-3.855360475313319e-12,3.855360475313319e-12
64,70,Single Feasible Projection,-1.5599016115149738,-1.559901611512032,-2.9416469260468148e-12,2.9416469260468148e-12
64,70,Risk-Constrained Convex Verifier,-1.5599016115149738,-1.559901611512032,-2.9416469260468148e-12,2.9416469260468148e-12
64,70,Trace-Anchored Reference,67.37353774769235,67.37353774769508,-2.7284841053187847e-12,2.7284841053187847e-12
64,71,High-5-of-10,1678.211902340293,750.986642455231,927.2252598850619,0.0
64,71,Ridge,1548.6483846282088,621.4231247431562,927.2252598850525,0.0
64,71,Gradient Boosting,7.661342327205936,7.661342327206512,-5.755396159656812e-13,5.755396159656812e-13
64,71,Extra Trees,65.16841772338007,65.16841772338375,-3.680611371237319e-12,3.680611371237319e-12
64,71,Metadata Gradient Boosting,165.28557264501273,165.28557264501796,-5.229594535194337e-12,5.229594535194337e-12
64,71,Ex-post Metadata Gradient Boosting,260.2393545415148,260.23935454151797,-3.183231456205249e-12,3.183231456205249e-12
64,71,Ex-post Quantile Gradient Boosting,-162.42166286519821,-162.42166286520296,4.746425474877469e-12,0.0
64,71,Synthetic Control,46.46804398229663,46.468043982298695,-2.0676793610618915e-12,2.0676793610618915e-12
64,71,Feasible Quantile Projection,-1.6579215117558022,-1.6579215117562853,4.831690603168681e-13,0.0
64,71,Tail-Risk Feasible Counterfactual,-1.4972068107853105,-1.4972068107817904,-3.5200731218765213e-12,3.5200731218765213e-12
64,71,Single Feasible Projection,-1.4345700247928193,-1.434570024790446,-2.3732127374387346e-12,2.3732127374387346e-12
64,71,Risk-Constrained Convex Verifier,-1.4345700247928193,-1.434570024790446,-2.3732127374387346e-12,2.3732127374387346e-12
64,71,Trace-Anchored Reference,66.79680862404142,66.79680862403984,1.5774048733874224e-12,0.0
65,64,High-5-of-10,1050.4615314214518,543.910929662914,506.5506017585378,0.0
65,64,Ridge,1236.3561293428158,729.805527584278,506.5506017585378,0.0
65,64,Gradient Boosting,501.1408177687013,484.8433487618022,16.29746900689912,0.0
65,64,Extra Trees,1987.2686988294518,896.5368790461798,1090.731819783272,0.0
65,64,Metadata Gradient Boosting,509.07410184634097,492.77663283944275,16.29746900689821,0.0
65,64,Ex-post Metadata Gradient Boosting,544.600023467718,528.3025544608208,16.29746900689713,0.0
65,64,Ex-post Quantile Gradient Boosting,286.5606636787718,286.5606636787743,-2.5011104298755527e-12,2.5011104298755527e-12
65,64,Synthetic Control,1945.907243266834,855.175423483568,1090.731819783266,0.0
65,64,Feasible Quantile Projection,0.11393352667534629,0.11393352667437284,9.734435479913373e-13,0.0
65,64,Tail-Risk Feasible Counterfactual,0.03172802879399761,0.03172802879635128,-2.353672812205332e-12,2.353672812205332e-12
65,64,Single Feasible Projection,-0.00031599762342615634,-0.0003159976258757524,2.4495960815329454e-12,0.0
65,64,Risk-Constrained Convex Verifier,-0.00031599762342615634,-0.0003159976258757524,2.4495960815329454e-12,0.0
65,64,Trace-Anchored Reference,34.00561273701455,34.005612737018964,-4.412470389070222e-12,4.412470389070222e-12
65,65,High-5-of-10,1516.725773446995,507.03316558254664,1009.6926078644483,0.0
65,65,Ridge,756.7179617599232,268.73215428946787,487.98580747045537,0.0
65,65,Gradient Boosting,-1.6579069344688904,-1.924246881109866,0.2663399466409757,0.0
65,65,Extra Trees,1398.1945023655248,388.5018945010852,1009.6926078644397,0.0
65,65,Metadata Gradient Boosting,15.073816690344337,11.45133302695831,3.622483663386028,0.0
65,65,Ex-post Metadata Gradient Boosting,-4.4203643672782285,-8.042848030665482,3.6224836633872535,0.0
65,65,Ex-post Quantile Gradient Boosting,-402.65741761123775,-402.65741761123354,-4.206412995699793e-12,4.206412995699793e-12
65,65,Synthetic Control,114.73658800997208,111.11410434658319,3.6224836633888913,0.0
65,65,Feasible Quantile Projection,-402.65741761123775,-402.65741761123354,-4.206412995699793e-12,4.206412995699793e-12
65,65,Tail-Risk Feasible Counterfactual,-112.92710084943587,-112.9271008494361,2.2737367544323206e-13,0.0
65,65,Single Feasible Projection,-0.0019833956427817157,-0.001983395643037511,2.5579538487363607e-13,0.0
65,65,Risk-Constrained Convex Verifier,-0.0019833956427817157,-0.001983395643037511,2.5579538487363607e-13,0.0
65,65,Trace-Anchored Reference,-336.50847175425906,-336.5084717542595,4.547473508864641e-13,0.0
65,66,High-5-of-10,1959.1435747687844,861.0885228193802,1098.0550519494043,0.0
65,66,Ridge,1261.0703521509888,753.1160085798583,507.9543435711305,0.0
65,66,Gradient Boosting,454.3228732379761,450.25462121199234,4.0682520259837816,0.0
65,66,Extra Trees,1249.8047595072042,741.8504159360746,507.9543435711296,0.0
65,66,Metadata Gradient Boosting,583.7471946418252,566.1634162933187,17.583778348506485,0.0
65,66,Ex-post Metadata Gradient Boosting,565.6217413215664,548.0379629730633,17.583778348503188,0.0
65,66,Ex-post Quantile Gradient Boosting,324.41637363103644,324.4163736310329,3.524291969370097e-12,0.0
65,66,Synthetic Control,494.6238097569165,490.5555577309242,4.068252025992308,0.0
65,66,Feasible Quantile Projection,294.0221091789868,294.0221091789899,-3.126388037344441e-12,3.126388037344441e-12
65,66,Tail-Risk Feasible Counterfactual,82.45872923918857,82.45872923918432,4.249045559845399e-12,0.0
65,66,Single Feasible Projection,-0.00013482664788266874,-0.00013482664871844463,8.357758929378178e-13,0.0
65,66,Risk-Constrained Convex Verifier,-0.00013482664788266874,-0.00013482664871844463,8.357758929378178e-13,0.0
65,66,Trace-Anchored Reference,81.40741380662493,81.40741380661711,7.815970093361102e-12,0.0
65,67,High-5-of-10,1818.746254305087,721.0361334818408,1097.7101208232461,0.0
65,67,Ridge,674.2492115510781,656.7169541627118,17.53225738836636,0.0
